rownumber,business_id,city,stars,review_count,is_open,category,day_time,week_day,hourofday,checkins
9408,0i5U0Evb0h2J5fBvgjtcJw,Charlotte,3.5,11,1,Shopping,Wed-9,Wed,9,0
9409,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-0,Fri,0,0
9410,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-1,Fri,1,0
9411,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-10,Fri,10,0
9412,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-11,Fri,11,0
9413,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-12,Fri,12,0
9414,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-13,Fri,13,0
9415,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-14,Fri,14,0
9416,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-15,Fri,15,0
9417,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-16,Fri,16,0
9418,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-17,Fri,17,0
9419,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-18,Fri,18,0
9420,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-19,Fri,19,2
9421,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-2,Fri,2,0
9422,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-20,Fri,20,0
9423,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-21,Fri,21,0
9424,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-22,Fri,22,0
9425,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-23,Fri,23,0
9426,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-3,Fri,3,0
9427,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-4,Fri,4,0
9428,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-5,Fri,5,0
9429,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-6,Fri,6,0
9430,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-7,Fri,7,0
9431,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-8,Fri,8,0
9432,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Fri-9,Fri,9,0
9433,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-0,Mon,0,1
9434,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-1,Mon,1,0
9435,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-10,Mon,10,0
9436,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-11,Mon,11,0
9437,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-12,Mon,12,0
9438,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-13,Mon,13,0
9439,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-14,Mon,14,0
9440,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-15,Mon,15,1
9441,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-16,Mon,16,0
9442,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-17,Mon,17,0
9443,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-18,Mon,18,1
9444,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-19,Mon,19,0
9445,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-2,Mon,2,0
9446,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-20,Mon,20,0
9447,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-21,Mon,21,0
9448,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-22,Mon,22,0
9449,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-23,Mon,23,0
9450,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-3,Mon,3,0
9451,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-4,Mon,4,0
9452,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-5,Mon,5,0
9453,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-6,Mon,6,0
9454,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-7,Mon,7,0
9455,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-8,Mon,8,0
9456,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Mon-9,Mon,9,0
9457,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-0,Sat,0,0
9458,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-1,Sat,1,0
9459,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-10,Sat,10,0
9460,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-11,Sat,11,0
9461,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-12,Sat,12,0
9462,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-13,Sat,13,0
9463,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-14,Sat,14,1
9464,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-15,Sat,15,0
9465,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-16,Sat,16,0
9466,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-17,Sat,17,1
9467,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-18,Sat,18,0
9468,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-19,Sat,19,0
9469,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-2,Sat,2,0
9470,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-20,Sat,20,0
9471,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-21,Sat,21,0
9472,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-22,Sat,22,0
9473,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-23,Sat,23,0
9474,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-3,Sat,3,0
9475,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-4,Sat,4,0
9476,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-5,Sat,5,0
9477,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-6,Sat,6,0
9478,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-7,Sat,7,0
9479,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-8,Sat,8,0
9480,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sat-9,Sat,9,0
9481,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-0,Sun,0,0
9482,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-1,Sun,1,0
9483,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-10,Sun,10,0
9484,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-11,Sun,11,0
9485,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-12,Sun,12,0
9486,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-13,Sun,13,0
9487,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-14,Sun,14,0
9488,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-15,Sun,15,0
9489,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-16,Sun,16,0
9490,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-17,Sun,17,0
9491,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-18,Sun,18,0
9492,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-19,Sun,19,0
9493,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-2,Sun,2,0
9494,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-20,Sun,20,0
9495,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-21,Sun,21,0
9496,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-22,Sun,22,1
9497,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-23,Sun,23,0
9498,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-3,Sun,3,0
9499,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-4,Sun,4,0
9500,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-5,Sun,5,0
9501,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-6,Sun,6,0
9502,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-7,Sun,7,0
9503,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-8,Sun,8,0
9504,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Sun-9,Sun,9,0
9505,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-0,Thu,0,0
9506,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-1,Thu,1,0
9507,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-10,Thu,10,0
9508,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-11,Thu,11,0
9509,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-12,Thu,12,0
9510,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-13,Thu,13,0
9511,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-14,Thu,14,0
9512,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-15,Thu,15,0
9513,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-16,Thu,16,0
9514,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-17,Thu,17,1
9515,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-18,Thu,18,0
9516,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-19,Thu,19,0
9517,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-2,Thu,2,0
9518,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-20,Thu,20,0
9519,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-21,Thu,21,0
9520,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-22,Thu,22,0
9521,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-23,Thu,23,0
9522,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-3,Thu,3,0
9523,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-4,Thu,4,0
9524,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-5,Thu,5,0
9525,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-6,Thu,6,0
9526,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-7,Thu,7,0
9527,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-8,Thu,8,0
9528,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Thu-9,Thu,9,0
9529,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-0,Tue,0,0
9530,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-1,Tue,1,0
9531,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-10,Tue,10,1
9532,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-11,Tue,11,0
9533,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-12,Tue,12,0
9534,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-13,Tue,13,0
9535,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-14,Tue,14,0
9536,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-15,Tue,15,0
9537,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-16,Tue,16,0
9538,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-17,Tue,17,1
9539,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-18,Tue,18,0
9540,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-19,Tue,19,0
9541,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-2,Tue,2,0
9542,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-20,Tue,20,0
9543,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-21,Tue,21,0
9544,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-22,Tue,22,0
9545,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-23,Tue,23,0
9546,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-3,Tue,3,0
9547,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-4,Tue,4,0
9548,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-5,Tue,5,0
9549,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-6,Tue,6,0
9550,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-7,Tue,7,0
9551,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-8,Tue,8,0
9552,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Tue-9,Tue,9,0
9553,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-0,Wed,0,0
9554,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-1,Wed,1,0
9555,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-10,Wed,10,0
9556,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-11,Wed,11,0
9557,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-12,Wed,12,0
9558,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-13,Wed,13,0
9559,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-14,Wed,14,0
9560,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-15,Wed,15,0
9561,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-16,Wed,16,0
9562,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-17,Wed,17,0
9563,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-18,Wed,18,0
9564,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-19,Wed,19,1
9565,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-2,Wed,2,0
9566,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-20,Wed,20,0
9567,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-21,Wed,21,0
9568,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-22,Wed,22,0
9569,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-23,Wed,23,1
9570,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-3,Wed,3,0
9571,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-4,Wed,4,0
9572,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-5,Wed,5,0
9573,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-6,Wed,6,0
9574,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-7,Wed,7,0
9575,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-8,Wed,8,0
9576,0iHljQANZFBhrSQZsxDPsg,Pittsburgh,4,3,0,Shopping,Wed-9,Wed,9,0
9577,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-0,Fri,0,2
9578,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-1,Fri,1,4
9579,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-10,Fri,10,0
9580,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-11,Fri,11,0
9581,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-12,Fri,12,0
9582,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-13,Fri,13,0
9583,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-14,Fri,14,0
9584,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-15,Fri,15,1
9585,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-16,Fri,16,2
9586,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-17,Fri,17,4
9587,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-18,Fri,18,3
9588,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-19,Fri,19,4
9589,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-2,Fri,2,16
9590,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-20,Fri,20,2
9591,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-21,Fri,21,3
9592,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-22,Fri,22,2
9593,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-23,Fri,23,1
9594,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-3,Fri,3,15
9595,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-4,Fri,4,2
9596,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-5,Fri,5,0
9597,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-6,Fri,6,0
9598,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-7,Fri,7,0
9599,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-8,Fri,8,0
9600,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Fri-9,Fri,9,0
9601,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-0,Mon,0,0
9602,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-1,Mon,1,0
9603,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-10,Mon,10,0
9604,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-11,Mon,11,0
9605,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-12,Mon,12,0
9606,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-13,Mon,13,0
9607,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-14,Mon,14,0
9608,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-15,Mon,15,0
9609,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-16,Mon,16,0
9610,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-17,Mon,17,3
9611,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-18,Mon,18,1
9612,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-19,Mon,19,1
9613,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-2,Mon,2,4
9614,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-20,Mon,20,1
9615,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-21,Mon,21,3
9616,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-22,Mon,22,1
9617,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-23,Mon,23,0
9618,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-3,Mon,3,2
9619,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-4,Mon,4,0
9620,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-5,Mon,5,0
9621,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-6,Mon,6,0
9622,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-7,Mon,7,0
9623,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-8,Mon,8,0
9624,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Mon-9,Mon,9,0
9625,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-0,Sat,0,1
9626,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-1,Sat,1,5
9627,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-10,Sat,10,0
9628,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-11,Sat,11,0
9629,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-12,Sat,12,0
9630,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-13,Sat,13,0
9631,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-14,Sat,14,0
9632,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-15,Sat,15,4
9633,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-16,Sat,16,4
9634,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-17,Sat,17,4
9635,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-18,Sat,18,6
9636,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-19,Sat,19,4
9637,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-2,Sat,2,19
9638,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-20,Sat,20,6
9639,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-21,Sat,21,15
9640,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-22,Sat,22,5
9641,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-23,Sat,23,4
9642,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-3,Sat,3,14
9643,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-4,Sat,4,4
9644,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-5,Sat,5,0
9645,0laIzUamNI0LAl2HBb70lw,Las Vegas,4.5,11,1,Arts & Entertainment,Sat-6,Sat,6,0
